T_DB (K),P (Pa),x_w (mol/mol),x_w_sat(mol/hmol),x_w_gas (mol/mol),h_gas (J/mol),s_gas (J/mol/K),v_gas (m3/mol),x_w_liq (mol/mol),h_liq (J/mol),s_liq (J/mol/K),v_liq (m3/mol),x_gas (mol/mol),RH,T_WB (K)
283.334468,194959.0435,0.19006615,0.006423375,0.006423375,579.2731247,-3.285221003,0.012071784,1,774.3682753,2.770759337,1.80E-05,0.815169993,1,283.334468
261.44324,182827.8055,0.15735033,0.001229744,0.001229744,-292.7193533,-5.975798565,0.011872984,1,0,0,0,0.843687189,1,261.44324
304.611922,104493.8698,0.06959249,0.044379946,0.044379946,2920.592602,9.884376031,0.024226375,1,2376.858213,8.229953046,1.81E-05,0.973616561,1,304.611922
350.081823,146111.319,0.08951738,0.288491888,0.08951738,6302.033668,17.75297241,0.01991371,1,5804.848865,18.7161193,1.85E-05,1,0.310294271,327.2081669
284.380875,104972.5076,0.14066216,0.012754009,0.012754009,901.8719012,3.010886947,0.022512555,1,851.8512623,3.049436905,1.80E-05,0.870439433,1,284.380875
254.39859,106391.1172,0.07070406,0.001098531,0.001098531,-497.2429743,-2.272956424,0.019862427,1,0,0,0,0.930317923,1,254.39859
330.319736,182351.1456,0.15030168,0.096583936,0.096583936,6030.477807,15.18055214,0.01504794,1,4314.19584,14.33129565,1.83E-05,0.940539308,1,330.319736
273.694868,113156.1204,0.15721776,0.005644545,0.005644545,269.1478396,0.118072527,0.02009646,1,42.72443313,0.148798466,1.80E-05,0.847566367,1,273.694868
305.215393,122825.2493,0.13698313,0.039090066,0.039090066,2698.173422,7.807123569,0.020650721,1,2422.596012,8.378867158,1.81E-05,0.89812462,1,305.215393
244.607575,107348.9993,0.19744866,0.000413812,0.000413812,-813.3418563,-3.61585033,0.01892381,1,0,0,0,0.802883583,1,244.607575
348.89149,72541.505,0.18860073,0.55106803,0.18860073,10764.17381,37.24113821,0.039961394,1,5713.844439,18.45961792,1.85E-05,1,0.34224582,326.4679973
375.374049,186956.6931,0.02841192,0.591417797,0.02841192,4273.583498,8.771052458,0.016695823,1,7721.501436,23.9999833,1.88E-05,1,0.048040353,321.9562778
296.330671,184300.9707,0.04499845,0.01552225,0.01552225,1370.155317,-0.045504838,0.013358937,1,1754.49757,6.153735572,1.81E-05,0.970059049,1,296.330671
340.721596,121509.2574,0.01029415,0.232543194,0.01029415,2436.324498,6.680361903,0.02331264,1,5097.702448,16.66999858,1.84E-05,1,0.04426769,302.9250624
301.48227,146875.5386,0.06646063,0.026406962,0.026406962,2014.626015,4.039099381,0.017056961,1,2141.891912,7.452069869,1.81E-05,0.958859949,1,301.48227
267.113358,159620.8277,0.08421347,0.002317628,0.002317628,-76.36605436,-4.024596629,0.013898314,1,0,0,0,0.917913913,1,267.113358
363.927423,97609.0372,0.12630034,0.743064618,0.12630034,8387.440933,27.46490342,0.030989485,1,6851.749179,21.65144187,1.87E-05,1,0.169972216,326.3296877
290.164516,193755.1219,0.03038834,0.010082788,0.010082788,943.883802,-1.942668726,0.012441182,1,1289.899137,4.568771158,1.80E-05,0.979487626,1,290.164516
264.481911,78382.7698,0.11640498,0.003742112,0.003742112,-82.13809241,1.863891341,0.028038562,1,0,0,0,0.886913952,1,264.481911
327.434352,66252.649,0.16505194,0.230874895,0.16505194,9052.610436,32.88115499,0.041061238,1,4094.973813,13.67116823,1.83E-05,1,0.714897736,321.074273
322.018627,64231.9475,0.04898475,0.182507471,0.04898475,3643.375985,16.25347759,0.041675068,1,3686.931341,12.41468056,1.82E-05,1,0.268398601,301.8838312
314.359707,70229.3401,0.1449315,0.112570475,0.112570475,6290.025462,23.92190293,0.037195126,1,3110.241675,10.60184004,1.82E-05,0.963533978,1,314.359707
260.517186,125823.1367,0.17932346,0.00163981,0.00163981,-296.3331373,-2.884701427,0.017198036,1,0,0,0,0.822024504,1,260.517186
353.238756,151765.6007,0.07737018,0.31608213,0.07737018,5844.734588,15.96050355,0.019346616,1,6043.543986,19.39459201,1.85E-05,1,0.244778723,326.0445193
338.596063,99892.2983,0.1752538,0.25725166,0.1752538,9844.187538,31.85466206,0.028154593,1,4937.010358,16.19806885,1.84E-05,1,0.681254301,330.7831059
258.359498,50418.6869,0.17015446,0.003349732,0.003349732,-275.6287085,4.791699231,0.04258735,1,0,0,0,0.832634643,1,258.359498
368.379904,186534.9538,0.19228081,0.461464261,0.19228081,11504.68783,31.5007901,0.016398853,1,7190.517054,22.57211712,1.87E-05,1,0.41667541,347.6365512
253.829753,148768.4774,0.12357679,0.000745579,0.000745579,-533.5613182,-5.201526711,0.014167366,1,0,0,0,0.87707714,1,253.829753
247.432837,86752.3158,0.01368054,0.00068163,0.00068163,-717.0242849,-1.454389691,0.023693376,1,0,0,0,0.986992223,1,247.432837
266.195236,185116.0884,0.01985094,0.001847832,0.001847832,-126.4225721,-5.445208852,0.011940658,1,0,0,0,0.981963563,1,266.195236
300.239088,58227.6936,0.15379137,0.061786264,0.061786264,3581.464617,16.88709223,0.042856294,1,2046.800671,7.141333138,1.81E-05,0.901935878,1,300.239088
359.075892,116735.2743,0.02677861,0.517092841,0.02677861,3722.937275,11.13886048,0.025574952,1,6484.607987,20.63484125,1.86E-05,1,0.051786851,311.208305
325.921328,161616.1086,0.19306154,0.088194475,0.088194475,5522.846159,14.59884862,0.016754317,1,3982.43925,13.32135438,1.83E-05,0.884989658,1,325.921328
271.809747,160082.091,0.19126053,0.003438708,0.003438708,111.0760968,-3.34842305,0.014103249,1,0,0,0,0.811530085,1,271.809747
321.78602,77569.9292,0.19105331,0.149438216,0.149438216,8175.440189,28.90401451,0.034462477,1,3669.618567,12.36014278,1.82E-05,0.951073402,1,321.78602
292.973025,64814.6682,0.15835337,0.035806504,0.035806504,2195.566383,11.44215459,0.037569683,1,1499.45468,5.295472977,1.80E-05,0.872902207,1,292.973025
339.392847,192175.7155,0.14040908,0.138921213,0.138921213,8212.623611,21.47361889,0.014664694,1,4998.495923,16.37444148,1.84E-05,0.99827209,1,339.392847
366.447874,184651.8078,0.13567261,0.434076849,0.13567261,8880.27899,23.66112321,0.016489297,1,7043.984854,22.1733917,1.87E-05,1,0.312554356,340.4452285
251.466393,192762.3379,0.19317408,0.000459195,0.000459195,-619.4468617,-7.693855645,0.010827156,1,0,0,0,0.807196581,1,251.466393
340.775651,192314.192,0.13041465,0.147573968,0.13041465,7870.055903,20.41078621,0.01471615,1,5102.831203,16.68122684,1.84E-05,1,0.88372395,338.2582442
295.671321,151702.4523,0.06908235,0.01810182,0.01810182,1469.513935,1.918246532,0.016195055,1,1704.273319,5.986048321,1.81E-05,0.948079616,1,295.671321
287.477231,79828.568,0.17178668,0.020529102,0.020529102,1344.703654,6.827023251,0.029929562,1,1085.205214,3.86715611,1.80E-05,0.845572157,1,287.477231
309.932266,79434.2956,0.06681462,0.078467661,0.06681462,4092.036342,15.96552656,0.032427293,1,2777.032188,9.53380736,1.81E-05,1,0.851492442,307.4385044
327.547134,135845.674,0.07982081,0.113448821,0.07982081,5195.23394,14.99953354,0.020036414,1,4104.541033,13.69649932,1.83E-05,1,0.703584304,321.3757992
276.201173,166526.4317,0.03662014,0.004597823,0.004597823,290.9121557,-3.015289882,0.013777175,1,233.9428402,0.840778256,1.80E-05,0.96782977,1,276.201173
364.41681,179599.1432,0.13287951,0.413585068,0.13287951,8693.067292,23.33739971,0.016859453,1,6889.971658,21.7521944,1.87E-05,1,0.32128701,339.3214935
265.006339,118634.1309,0.09885517,0.002592926,0.002592926,-121.9835657,-1.730232382,0.018556964,1,0,0,0,0.903487506,1,265.006339
253.119962,115611.4284,0.00138036,0.000895106,0.000895106,-544.4869435,-3.149982802,0.018184572,1,0,0,0,0.999514312,1,253.119962
369.456161,97335.2712,0.12722988,0.913078888,0.12722988,8595.149772,28.06927068,0.031549981,1,7270.939508,22.7946436,1.87E-05,1,0.139341608,326.7988573
372.281986,109542.9128,0.15187319,0.89898202,0.15187319,9798.452733,30.73634861,0.028244276,1,7485.586196,23.37279516,1.88E-05,1,0.168939074,332.202064
243.640471,64312.2483,0.16535963,0.000623826,0.000623826,-827.8272876,0.580943227,0.031476242,1,0,0,0,0.835161365,1,243.640471
251.261952,154644.2212,0.06301875,0.000560148,0.000560148,-617.323396,-5.855779994,0.013489581,1,0,0,0,0.937506392,1,251.261952
306.184149,151946.5848,0.11794193,0.033397753,0.033397753,2467.575416,5.270655093,0.016744901,1,2496.010353,8.61729412,1.81E-05,0.912534677,1,306.184149
316.309424,87205.9532,0.02244531,0.100480811,0.02244531,2273.983537,9.182141775,0.030151205,1,3257.322631,11.06729143,1.82E-05,1,0.22337907,297.2891229
258.136,75163.1431,0.05746445,0.002203426,0.002203426,-335.8940109,1.243519965,0.028536706,1,0,0,0,0.944616944,1,258.136
377.736687,139230.3111,0.1760446,0.858261709,0.1760446,11058.04754,32.49495744,0.022542247,1,7900.46387,24.47763529,1.89E-05,1,0.205117621,340.12174
350.937602,74712.5079,0.16558416,0.582248267,0.16558416,9782.411508,34.03571196,0.039033247,1,5868.48932,18.90145474,1.85E-05,1,0.284387553,324.8514045
376.452045,171076.2067,0.04876855,0.670274935,0.04876855,5232.071762,12.66392052,0.018296611,1,7803.218647,24.21816248,1.88E-05,1,0.072759024,325.3786167
246.862067,160092.6154,0.05673382,0.000349951,0.000349951,-755.6191691,-6.699714658,0.012800024,1,0,0,0,0.943596393,1,246.862067
258.616138,81554.6526,0.00328022,0.002123126,0.002123126,-326.0912623,0.603408784,0.026347979,1,0,0,0,0.998840444,1,258.616138
336.615444,102758.1275,0.13752044,0.228809355,0.13752044,8077.717654,26.26339529,0.027216781,1,4787.653527,15.75551158,1.84E-05,1,0.601026299,326.6535357
347.934102,153386.6319,0.07439757,0.251369072,0.07439757,5552.605581,14.99459561,0.018853958,1,5642.693477,18.25111447,1.85E-05,1,0.295969465,325.0118009
342.556718,109389.4003,0.0876554,0.279766041,0.0876554,5997.099655,19.25536371,0.02602795,1,5236.017977,17.0755111,1.84E-05,1,0.313316797,320.8405042
356.453712,97453.0301,0.17713831,0.558213102,0.17713831,10469.31394,33.86839063,0.03039,1,6285.910562,20.08045549,1.86E-05,1,0.317330979,331.5927493
257.403435,148340.4305,0.06327288,0.001046525,0.001046525,-415.7806735,-4.715414768,0.014409594,1,0,0,0,0.937708455,1,257.403435
277.142792,82509.1104,0.15859971,0.009888868,0.009888868,563.2967713,3.808053211,0.02791405,1,303.8197024,1.09881146,1.80E-05,0.849803889,1,277.142792
357.122986,184488.3343,0.0727233,0.30404308,0.0727233,5747.055518,13.9850574,0.016090442,1,6337.780375,20.22130243,1.86E-05,1,0.239187487,329.1752306
284.839364,112031.7931,0.09391152,0.012321622,0.012321622,895.2367708,2.446514314,0.021127437,1,886.6070968,3.171107253,1.80E-05,0.91739224,1,284.839364
378.078044,143910.3129,0.13931374,0.84053789,0.13931374,9398.891675,27.1857774,0.021834441,1,7926.486015,24.54626019,1.89E-05,1,0.165743557,336.6637675
320.863144,199025.3377,0.00305717,0.055778872,0.00305717,1523.568006,-0.38721191,0.013400074,1,3602.005897,12.14283788,1.82E-05,1,0.054808745,299.2936719
286.51755,115665.9317,0.12764912,0.013326642,0.013326642,989.2707684,2.511363396,0.020584189,1,1013.388986,3.614671609,1.80E-05,0.88413341,1,286.51755
256.031024,72338.3976,0.03047662,0.001882056,0.001882056,-411.3818167,1.268578979,0.029409213,1,0,0,0,0.971351518,1,256.031024
259.184911,184425.4487,0.11632798,0.000993391,0.000993391,-369.3944504,-6.344014801,0.011667581,1,0,0,0,0.884550725,1,259.184911
351.221709,134487.6595,0.13228093,0.328337754,0.13228093,8274.557567,24.56290112,0.021699383,1,5890.823601,18.96191856,1.85E-05,1,0.402880657,332.3265374
345.394564,85389.1561,0.0843239,0.404487277,0.0843239,5932.20703,21.0871744,0.033623409,1,5449.906266,17.69861295,1.84E-05,1,0.208471082,316.2473374
264.27153,59583.0275,0.06913986,0.004828987,0.004828987,-37.75136708,4.30789523,0.036860852,1,0,0,0,0.935377064,1,264.27153
312.940817,132528.7055,0.07565441,0.055413102,0.055413102,3661.377915,10.32210719,0.019622157,1,3004.400724,10.26078343,1.82E-05,0.978571259,1,312.940817
245.419041,60782.1975,0.07644001,0.000792412,0.000792412,-768.1508297,1.293816164,0.033549385,1,0,0,0,0.92429241,1,245.419041
293.428132,95137.142,0.1212623,0.025114517,0.025114517,1724.306939,6.669943927,0.025632604,1,1534.273447,5.412360589,1.80E-05,0.901375305,1,293.428132
358.762253,143739.5316,0.02225055,0.415469662,0.02225055,3506.782617,8.680710101,0.020752348,1,6461.250276,20.56836326,1.86E-05,1,0.053555174,313.1107945
296.535104,157652.841,0.05577841,0.018357248,0.018357248,1505.882457,1.722307041,0.015629144,1,1769.452163,6.205807617,1.81E-05,0.961879042,1,296.535104
295.670112,194844.1976,0.04173358,0.014110511,0.014110511,1286.421261,-0.798006166,0.012607364,1,1704.907581,5.985558757,1.81E-05,0.971981577,1,295.670112
368.063888,168334.3839,0.10946065,0.504985184,0.10946065,7740.783883,20.8942108,0.018172747,1,7166.298619,22.50727157,1.87E-05,1,0.216760122,334.9623096
330.12337,114454.1811,0.03383972,0.152186359,0.03383972,3192.826637,9.909669421,0.023976584,1,4298.360687,14.28710421,1.83E-05,1,0.222357117,307.7063554
276.1809,66622.7607,0.18635842,0.011436459,0.011436459,606.2209644,5.736413687,0.03445295,1,230.5979058,0.835183945,1.80E-05,0.823054408,1,276.1809
357.810836,129608.1146,0.00716469,0.443628386,0.00716469,2794.275132,7.065653609,0.02295456,1,6389.048976,20.36757847,1.86E-05,1,0.016150206,306.6282757
259.222384,71223.0441,0.04218105,0.002568999,0.002568999,-287.4694325,1.877601612,0.030243434,1,0,0,0,0.960285924,1,259.222384
307.00918,184197.238,0.06398773,0.028877465,0.028877465,2285.509216,3.05839175,0.013849399,1,2558.650566,8.819697122,1.81E-05,0.963845691,1,307.00918
253.993561,122472.8465,0.13472226,0.000918855,0.000918855,-518.5911302,-3.526631869,0.017224307,1,0,0,0,0.866073536,1,253.993561
257.095959,85843.8746,0.08018339,0.001752847,0.001752847,-387.3969904,-0.060115982,0.024882995,1,0,0,0,0.921431739,1,257.095959
293.770239,85061.5573,0.1686607,0.028680393,0.028680393,1895.910939,8.180945259,0.028703197,1,1559.88814,5.500223756,1.81E-05,0.85588646,1,293.770239
270.712727,176208.5828,0.12640142,0.002852295,0.002852295,51.36185968,-4.36828966,0.012759267,1,0,0,0,0.876097469,1,270.712727
369.455784,152911.665,0.16420033,0.584326351,0.16420033,10268.29648,29.42124819,0.020073682,1,7271.671502,22.79380486,1.87E-05,1,0.281007916,340.2752424
291.911024,138290.1538,0.16085982,0.015742441,0.015742441,1254.113529,1.947130524,0.017540026,1,1420.643246,5.021444675,1.80E-05,0.852561581,1,291.911024
287.47091,150226.2017,0.11784842,0.010928528,0.010928528,906.4573493,0.04537084,0.015899289,1,1085.945304,3.865315433,1.80E-05,0.89189872,1,287.47091
325.733155,88839.2655,0.15699391,0.158665751,0.15699391,8633.226328,29.17453443,0.030456358,1,3967.13936,13.27847499,1.83E-05,1,0.989463124,325.5317275
365.168033,149554.5436,0.1664136,0.510071637,0.1664136,10239.52421,29.5576981,0.020284655,1,6946.485243,21.90865309,1.87E-05,1,0.326255349,339.7734859
364.319551,192607.055,0.15271274,0.384460174,0.15271274,9587.85007,25.49188916,0.015712479,1,6882.782532,21.73179721,1.87E-05,1,0.397213418,343.4090263
292.559761,51743.9741,0.14970799,0.043696483,0.043696483,2540.401458,14.45353094,0.046995346,1,1468.079235,5.189109782,1.80E-05,0.889144498,1,292.559761
361.506274,146194.8909,0.00028325,0.45423142,0.00028325,2589.087703,5.179827884,0.020561251,1,6669.025701,21.14517765,1.86E-05,1,0.000623581,306.6918056
339.543887,114893.3935,0.082362,0.233416498,0.082362,5667.560201,17.82666782,0.024562755,1,5008.741494,16.40880833,1.84E-05,1,0.352854235,320.4252935
283.446388,142738.9273,0.11007674,0.008824301,0.008824301,694.6394083,-0.278319494,0.016498687,1,781.9088704,2.800688451,1.80E-05,0.897846125,1,283.446388
312.526397,93823.6421,0.15830754,0.076476019,0.076476019,4603.419142,16.21717098,0.027680885,1,2972.57954,10.16127845,1.82E-05,0.911392099,1,312.526397
277.719791,80887.9808,0.07013854,0.010503248,0.010503248,607.9307983,4.13271668,0.028533152,1,347.5201658,1.256434948,1.80E-05,0.939731695,1,277.719791
285.057219,97277.2098,0.00520354,0.014389419,0.00520354,581.8285748,2.491839848,0.024352898,1,902.8036909,3.228880995,1.80E-05,1,0.361622669,278.6584055
279.331204,150684.9745,0.16907134,0.0063216,0.0063216,461.1413865,-1.565742625,0.015400237,1,470.8156618,1.694593904,1.80E-05,0.836214876,1,279.331204
315.257586,178703.3523,0.07037124,0.046518985,0.046518985,3324.557259,6.734960518,0.014658854,1,3179.57182,10.81580942,1.82E-05,0.974984028,1,315.257586
291.176379,172881.8335,0.06335156,0.01203805,0.01203805,1063.113252,-0.575863282,0.013993245,1,1365.843935,4.831341357,1.80E-05,0.948061248,1,291.176379
308.747574,52034.2023,0.00992063,0.112158485,0.00992063,1488.917319,10.80286678,0.049326818,1,2687.392514,9.245635743,1.81E-05,1,0.08845189,284.2853092
291.013258,184510.9343,0.00799448,0.011168066,0.00799448,875.2078887,-1.786689029,0.013103577,1,1353.742998,4.789050246,1.80E-05,1,0.715833903,288.5917913
357.741035,76084.1874,0.00989031,0.750587024,0.00989031,2918.459983,11.94064823,0.039094131,1,6383.009311,20.35347909,1.86E-05,1,0.013176767,299.9708571
250.691361,144491.8657,0.07586264,0.000566774,0.000566774,-632.7159494,-5.353284706,0.014405739,1,0,0,0,0.924661434,1,250.691361
324.851914,93984.391,0.02613198,0.143672186,0.02613198,2690.544816,9.906309536,0.02873309,1,3900.826134,13.07432898,1.82E-05,1,0.181886145,301.4511423
254.349655,153220.2152,0.00084884,0.0007608,0.0007608,-518.1221093,-5.385510641,0.013783564,1,0,0,0,0.999911893,1,254.349655
367.646071,131669.0291,0.15491919,0.634253114,0.15491919,9794.877639,29.24531222,0.023201575,1,7134.107253,22.42162688,1.87E-05,1,0.24425452,335.9702703
339.448317,196628.378,0.03036704,0.136125593,0.03036704,3304.756734,5.689208682,0.014350584,1,5002.747054,16.38672497,1.84E-05,1,0.223081048,316.5504789
359.719171,67318.0901,0.1866876,0.914790965,0.1866876,11005.47281,38.52733636,0.044406034,1,6532.605996,20.77095212,1.86E-05,1,0.204076786,325.4068524
309.085393,173731.7942,0.04083724,0.034337968,0.034337968,2593.613811,4.570929832,0.014783374,1,2714.792932,9.327192633,1.81E-05,0.993269621,1,309.085393
252.375142,138125.9336,0.08871288,0.000698079,0.000698079,-577.1296956,-4.757542777,0.015172402,1,0,0,0,0.911923715,1,252.375142
318.192677,191347.3742,0.02301191,0.050624608,0.02301191,2348.223612,2.891724656,0.013820172,1,3400.778836,11.51350805,1.82E-05,1,0.454559765,308.1312997
308.482798,123432.7486,0.04711438,0.046689918,0.046689918,3137.123365,9.208815051,0.02076885,1,2668.611838,9.18058749,1.81E-05,0.999554749,1,308.482798
315.319478,137300.8786,0.12805364,0.06067876,0.06067876,3968.83472,11.01950485,0.019083592,1,3183.574927,10.83089227,1.82E-05,0.928272803,1,315.319478
318.760027,100632.9456,0.04842849,0.098872435,0.04842849,3519.729049,12.13229544,0.026327742,1,3442.076304,11.64836287,1.82E-05,1,0.489807803,307.8850417
350.423912,108166.3875,0.03236944,0.39461198,0.03236944,3722.904784,11.91064949,0.026934347,1,5830.15094,18.79036341,1.85E-05,1,0.082028528,310.0567246
379.020299,154920.2561,0.10328835,0.807210508,0.10328835,7788.628784,21.58924761,0.020337566,1,7998.303353,24.73542861,1.89E-05,1,0.127957143,333.3959069
286.97027,94744.5101,0.10289783,0.016745237,0.016745237,1158.171919,4.759109157,0.025171579,1,1047.199962,3.733900472,1.80E-05,0.912380193,1,286.97027
273.56412,182315.8324,0.11672075,0.003478843,0.003478843,162.3050704,-4.240553902,0.012462077,1,34.05622125,0.112566001,1.80E-05,0.886362767,1,273.56412
282.307005,77176.1913,0.1711997,0.01508634,0.01508634,948.575957,5.729568511,0.030400936,1,694.635861,2.496344921,1.80E-05,0.841495386,1,282.307005
310.474947,79366.5816,0.04785279,0.080892729,0.04785279,3251.710718,13.25103085,0.032514877,1,2817.890216,9.665524937,1.81E-05,1,0.591558602,302.826177
285.416134,98157.666,0.08205877,0.014602124,0.014602124,1015.916223,3.968925898,0.024164117,1,929.9246218,3.323907572,1.80E-05,0.931543747,1,285.416134
342.88892,122911.2793,0.16237785,0.252725669,0.16237785,9387.742067,28.74527162,0.02317186,1,5261.292061,17.14852932,1.84E-05,1,0.642506361,333.7343998
357.725235,137289.2179,0.05532248,0.417566594,0.05532248,4978.186922,13.95934397,0.021661917,1,6382.680247,20.34937799,1.86E-05,1,0.132487801,320.4132623
